Date,mes,semestre,quadrimestre,covid,trump,guerra_ucrania,MSCI BRAZIL
2023-08-07,8,2,3,1,0,1,28.088600158691406
2023-08-08,8,2,3,1,0,1,27.97456169128418
2023-08-09,8,2,3,1,0,1,27.75525665283203
2023-08-10,8,2,3,1,0,1,27.8868408203125
2023-08-11,8,2,3,1,0,1,27.693851470947266
2023-08-14,8,2,3,1,0,1,27.141202926635746
2023-08-15,8,2,3,1,0,1,26.860492706298828
2023-08-16,8,2,3,1,0,1,26.77276992797852
2023-08-17,8,2,3,1,0,1,26.597326278686523
2023-08-18,8,2,3,1,0,1,26.79031562805176
2023-08-21,8,2,3,1,0,1,26.50960350036621
2023-08-22,8,2,3,1,0,1,27.097341537475582
2023-08-23,8,2,3,1,0,1,28.000879287719727
2023-08-24,8,2,3,1,0,1,27.702625274658203
2023-08-25,8,2,3,1,0,1,27.46577453613281
2023-08-28,8,2,3,1,0,1,27.79911994934082
2023-08-29,8,2,3,1,0,1,28.193866729736328
2023-08-30,8,2,3,1,0,1,27.92192840576172
2023-08-31,8,2,3,1,0,1,27.062253952026367
2023-09-01,9,2,3,1,0,1,27.579814910888672
2023-09-05,9,2,3,1,0,1,27.334190368652344
2023-09-06,9,2,3,1,0,1,26.98330307006836
2023-09-07,9,2,3,1,0,1,26.456972122192383
2023-09-08,9,2,3,1,0,1,26.82540512084961
2023-09-11,9,2,3,1,0,1,27.483318328857425
2023-09-12,9,2,3,1,0,1,27.588584899902344
2023-09-13,9,2,3,1,0,1,27.89561080932617
2023-09-14,9,2,3,1,0,1,28.421947479248047
2023-09-15,9,2,3,1,0,1,28.299131393432617
2023-09-18,9,2,3,1,0,1,28.299131393432617
2023-09-19,9,2,3,1,0,1,28.10614585876465
2023-09-20,9,2,3,1,0,1,28.32545280456543
2023-09-21,9,2,3,1,0,1,27.369279861450195
2023-09-22,9,2,3,1,0,1,27.34296417236328
2023-09-25,9,2,3,1,0,1,27.193836212158203
2023-09-26,9,2,3,1,0,1,26.69382095336914
2023-09-27,9,2,3,1,0,1,26.36924934387207
2023-09-28,9,2,3,1,0,1,26.72013664245605
2023-09-29,9,2,3,1,0,1,26.904354095458984
2023-10-02,10,2,4,1,0,1,26.378019332885746
2023-10-03,10,2,4,1,0,1,25.562204360961918
2023-10-04,10,2,4,1,0,1,25.623611450195312
2023-10-05,10,2,4,1,0,1,25.52711677551269
2023-10-06,10,2,4,1,0,1,25.74642372131348
2023-10-09,10,2,4,1,0,1,26.13239860534668
2023-10-10,10,2,4,1,0,1,26.851720809936523
2023-10-11,10,2,4,1,0,1,26.96575927734375
2023-10-12,10,2,4,1,0,1,26.430652618408203
2023-10-13,10,2,4,1,0,1,26.51837539672852
2023-10-16,10,2,4,1,0,1,26.992076873779297
2023-10-17,10,2,4,1,0,1,26.878034591674805
2023-10-18,10,2,4,1,0,1,26.413110733032227
2023-10-19,10,2,4,1,0,1,26.40433692932129
2023-10-20,10,2,4,1,0,1,26.26398277282715
2023-10-23,10,2,4,1,0,1,26.14994239807129
2023-10-24,10,2,4,1,0,1,26.51837539672852
2023-10-25,10,2,4,1,0,1,26.24643898010254
2023-10-26,10,2,4,1,0,1,26.74645233154297
2023-10-27,10,2,4,1,0,1,26.255210876464844
2023-10-30,10,2,4,1,0,1,25.89554977416992
2023-10-31,10,2,4,1,0,1,26.114856719970703
2023-11-01,11,2,4,1,0,1,26.89558219909668
2023-11-02,11,2,4,1,0,1,27.667537689208984
2023-11-03,11,2,4,1,0,1,27.98333549499512
2023-11-06,11,2,4,1,0,1,28.088600158691406
2023-11-07,11,2,4,1,0,1,28.281591415405277
2023-11-08,11,2,4,1,0,1,28.053512573242188
2023-11-09,11,2,4,1,0,1,27.90438270568848
2023-11-10,11,2,4,1,0,1,28.421947479248047
2023-11-13,11,2,4,1,0,1,28.36054039001465
2023-11-14,11,2,4,1,0,1,29.2816219329834
2023-11-15,11,2,4,1,0,1,29.474609375
2023-11-16,11,2,4,1,0,1,29.536012649536133
2023-11-17,11,2,4,1,0,1,29.378116607666016
2023-11-20,11,2,4,1,0,1,29.96585464477539
2023-11-21,11,2,4,1,0,1,29.641281127929688
2023-11-22,11,2,4,1,0,1,29.61496353149414
2023-11-24,11,2,4,1,0,1,29.62373924255371
2023-11-27,11,2,4,1,0,1,29.60619163513184
2023-11-28,11,2,4,1,0,1,29.93076515197754
2023-11-29,11,2,4,1,0,1,29.641281127929688
2023-11-30,11,2,4,1,0,1,29.83426856994629
2023-12-01,12,2,4,1,0,1,30.19392967224121
2023-12-04,12,2,4,1,0,1,29.51847267150879
2023-12-05,12,2,4,1,0,1,29.597421646118164
2023-12-06,12,2,4,1,0,1,29.50969886779785
2023-12-07,12,2,4,1,0,1,29.474609375
2023-12-08,12,2,4,1,0,1,29.69391441345215
2023-12-11,12,2,4,1,0,1,29.61496353149414
2023-12-12,12,2,4,1,0,1,29.316709518432617
2023-12-13,12,2,4,1,0,1,30.386919021606445
2023-12-14,12,2,4,1,0,1,30.75535011291504
2023-12-15,12,2,4,1,0,1,30.34305953979492
2023-12-18,12,2,4,1,0,1,30.869388580322266
2023-12-19,12,2,4,1,0,1,31.28168296813965
2023-12-20,12,2,4,1,0,1,30.68309783935547
2023-12-21,12,2,4,1,0,1,31.18267822265625
2023-12-22,12,2,4,1,0,1,31.44608688354492
2023-12-26,12,2,4,1,0,1,31.9275016784668
2023-12-27,12,2,4,1,0,1,32.036502838134766
2023-12-28,12,2,4,1,0,1,31.891170501708984
2023-12-29,12,2,4,1,0,1,31.754919052124023
2024-01-02,1,1,1,1,0,1,31.219009399414062
2024-01-03,1,1,1,1,0,1,31.27351188659668
2024-01-04,1,1,1,1,0,1,30.94651222229004
2024-01-05,1,1,1,1,0,1,31.300756454467773
2024-01-08,1,1,1,1,0,1,31.36433982849121
2024-01-09,1,1,1,1,0,1,30.919265747070312
2024-01-10,1,1,1,1,0,1,30.87384796142578
2024-01-11,1,1,1,1,0,1,31.02826499938965
2024-01-12,1,1,1,1,0,1,31.191761016845703
2024-01-16,1,1,1,1,0,1,30.374269485473636
2024-01-17,1,1,1,1,0,1,30.19260597229004
2024-01-18,1,1,1,1,0,1,29.892860412597656
2024-01-19,1,1,1,1,0,1,29.938276290893555
2024-01-22,1,1,1,1,0,1,29.375118255615234
2024-01-23,1,1,1,1,0,1,29.92011070251465
2024-01-24,1,1,1,1,0,1,29.911027908325195
2024-01-25,1,1,1,1,0,1,30.147188186645508
2024-01-26,1,1,1,1,0,1,30.310688018798828
2024-01-29,1,1,1,1,0,1,30.092693328857425
2024-01-30,1,1,1,1,0,1,29.84744644165039
2024-01-31,1,1,1,1,0,1,29.90194320678711
2024-02-01,2,1,1,1,0,1,30.238025665283203
2024-02-02,2,1,1,1,0,1,29.674861907958984
2024-02-05,2,1,1,1,0,1,29.68394660949707
2024-02-06,2,1,1,1,0,1,30.4832706451416
2024-02-07,2,1,1,1,0,1,30.32885360717773
2024-02-08,2,1,1,1,0,1,29.711196899414062
2024-02-09,2,1,1,1,0,1,29.911027908325195
2024-02-12,2,1,1,1,0,1,30.17444229125977
2024-02-13,2,1,1,1,0,1,29.31153678894043
2024-02-14,2,1,1,1,0,1,29.56586456298828
2024-02-15,2,1,1,1,0,1,29.792945861816406
2024-02-16,2,1,1,1,0,1,30.074525833129883
2024-02-20,2,1,1,1,0,1,30.60135078430176
2024-02-21,2,1,1,1,0,1,30.60135078430176
2024-02-22,2,1,1,1,0,1,30.4196891784668
2024-02-23,2,1,1,1,0,1,30.083606719970703
2024-02-26,2,1,1,1,0,1,30.238025665283203
2024-02-27,2,1,1,1,0,1,30.95560073852539
2024-02-28,2,1,1,1,0,1,30.29252052307129
2024-02-29,2,1,1,1,0,1,29.98369026184082
2024-03-01,3,1,1,1,0,1,30.156274795532227
2024-03-04,3,1,1,1,0,1,29.96552848815918
2024-03-05,3,1,1,1,0,1,29.838359832763672
2024-03-06,3,1,1,1,0,1,30.110858917236328
2024-03-07,3,1,1,1,0,1,30.0654411315918
2024-03-08,3,1,1,1,0,1,29.36603546142578
2024-03-11,3,1,1,1,0,1,29.17528533935547
2024-03-12,3,1,1,1,0,1,29.56586456298828
2024-03-13,3,1,1,1,0,1,29.68394660949707
2024-03-14,3,1,1,1,0,1,29.42961883544922
2024-03-15,3,1,1,1,0,1,29.14803695678711
2024-03-18,3,1,1,1,0,1,29.05720329284668
2024-03-19,3,1,1,1,0,1,29.13895606994629
2024-03-20,3,1,1,1,0,1,29.811111450195312
2024-03-21,3,1,1,1,0,1,29.56586456298828
2024-03-22,3,1,1,1,0,1,29.184371948242188
2024-03-25,3,1,1,1,0,1,29.29336929321289
2024-03-26,3,1,1,1,0,1,29.30245018005371
2024-03-27,3,1,1,1,0,1,29.529529571533203
2024-03-28,3,1,1,1,0,1,29.44778060913086
2024-04-01,4,1,2,1,0,1,28.91187286376953
2024-04-02,4,1,2,1,0,1,29.07537078857422
2024-04-03,4,1,2,1,0,1,29.14803695678711
2024-04-04,4,1,2,1,0,1,29.14803695678711
2024-04-05,4,1,2,1,0,1,28.893705368041992
2024-04-08,4,1,2,1,0,1,29.53861618041992
2024-04-09,4,1,2,1,0,1,29.96552848815918
2024-04-10,4,1,2,1,0,1,29.13895606994629
2024-04-11,4,1,2,1,0,1,28.90279006958008
2024-04-12,4,1,2,1,0,1,28.40321350097656
2024-04-15,4,1,2,1,0,1,27.98538589477539
2024-04-16,4,1,2,1,0,1,27.322311401367188
2024-04-17,4,1,2,1,0,1,27.40406036376953
2024-04-18,4,1,2,1,0,1,27.34956169128418
2024-04-19,4,1,2,1,0,1,27.921802520751957
2024-04-22,4,1,2,1,0,1,28.167049407958984
2024-04-23,4,1,2,1,0,1,28.30329704284668
2024-04-24,4,1,2,1,0,1,28.14888381958008
2024-04-25,4,1,2,1,0,1,27.98538589477539
2024-04-26,4,1,2,1,0,1,28.648462295532227
2024-04-29,4,1,2,1,0,1,28.839208602905277
2024-04-30,4,1,2,1,0,1,28.185216903686523
2024-05-01,5,1,2,1,0,1,28.294214248657227
2024-05-02,5,1,2,1,0,1,28.866456985473636
2024-05-03,5,1,2,1,0,1,29.347869873046875
2024-05-06,5,1,2,1,0,1,29.36603546142578
2024-05-07,5,1,2,1,0,1,29.53861618041992
2024-05-08,5,1,2,1,0,1,29.42961883544922
2024-05-09,5,1,2,1,0,1,28.93004035949707
2024-05-10,5,1,2,1,0,1,28.71204376220703
2024-05-13,5,1,2,1,0,1,28.866456985473636
2024-05-14,5,1,2,1,0,1,29.039037704467773
2024-05-15,5,1,2,1,0,1,28.730207443237305
2024-05-16,5,1,2,1,0,1,28.793794631958008
2024-05-17,5,1,2,1,0,1,28.839208602905277
2024-05-20,5,1,2,1,0,1,28.75745964050293
2024-05-21,5,1,2,1,0,1,28.55763053894043
2024-05-22,5,1,2,1,0,1,28.03988647460937
2024-05-23,5,1,2,1,0,1,27.830968856811523
2024-05-24,5,1,2,1,0,1,27.64022445678711
2024-05-28,5,1,2,1,0,1,27.61297416687012
2024-05-29,5,1,2,1,0,1,27.140647888183597
2024-05-30,5,1,2,1,0,1,27.27689552307129
2024-05-31,5,1,2,1,0,1,26.88631629943848
2024-06-03,6,1,2,1,0,1,26.868148803710938
2024-06-04,6,1,2,1,0,1,26.568405151367188
2024-06-05,6,1,2,1,0,1,26.47757148742676
2024-06-06,6,1,2,1,0,1,27.04073143005371
2024-06-07,6,1,2,1,0,1,26.123327255249023
2024-06-10,6,1,2,1,0,1,25.987079620361328
2024-06-11,6,1,2,1,0,1,26.131576538085938
2024-06-12,6,1,2,1,0,1,25.559215545654297
2024-06-13,6,1,2,1,0,1,25.606130599975582
2024-06-14,6,1,2,1,0,1,25.587364196777344
2024-06-17,6,1,2,1,0,1,25.315258026123047
2024-06-18,6,1,2,1,0,1,25.390321731567383
2024-06-20,6,1,2,1,0,1,25.46538543701172
2024-06-21,6,1,2,1,0,1,25.765640258789062
2024-06-24,6,1,2,1,0,1,26.262937545776367
2024-06-25,6,1,2,1,0,1,25.897003173828125
2024-06-26,6,1,2,1,0,1,25.67181205749512
2024-06-27,6,1,2,1,0,1,26.028364181518555
2024-06-28,6,1,2,1,0,1,25.64366149902344
2024-07-01,7,2,3,1,0,1,25.46538543701172
2024-07-02,7,2,3,1,0,1,25.48415184020996
2024-07-03,7,2,3,1,0,1,26.31923484802246
2024-07-05,7,2,3,1,0,1,26.638256072998047
2024-07-08,7,2,3,1,0,1,26.638256072998047
2024-07-09,7,2,3,1,0,1,27.013578414916992
2024-07-10,7,2,3,1,0,1,27.041723251342773
2024-07-11,7,2,3,1,0,1,27.16370391845703
2024-07-12,7,2,3,1,0,1,27.351362228393555
2024-07-15,7,2,3,1,0,1,27.332595825195312
2024-07-16,7,2,3,1,0,1,27.38889503479004
2024-07-17,7,2,3,1,0,1,27.21061897277832
2024-07-18,7,2,3,1,0,1,26.34738540649414
2024-07-19,7,2,3,1,0,1,26.272321701049805
2024-07-22,7,2,3,1,0,1,26.506895065307617
2024-07-23,7,2,3,1,0,1,26.122194290161133
2024-07-24,7,2,3,1,0,1,25.84070587158203
2024-07-25,7,2,3,1,0,1,25.765640258789062
2024-07-26,7,2,3,1,0,1,26.028364181518555
2024-07-29,7,2,3,1,0,1,26.0471305847168
2024-07-30,7,2,3,1,0,1,25.90638542175293
2024-07-31,7,2,3,1,0,1,26.0565128326416
2024-08-01,8,2,3,1,0,1,25.68119430541992
2024-08-02,8,2,3,1,0,1,25.502918243408203
2024-08-05,8,2,3,1,0,1,25.212047576904297
2024-08-06,8,2,3,1,0,1,25.775022506713867
2024-08-07,8,2,3,1,0,1,26.159725189208984
2024-08-08,8,2,3,1,0,1,26.65702247619629
2024-08-09,8,2,3,1,0,1,27.379512786865234
2024-08-12,8,2,3,1,0,1,27.614086151123047
2024-08-13,8,2,3,1,0,1,28.11138153076172
2024-08-14,8,2,3,1,0,1,28.14891624450684
2024-08-15,8,2,3,1,0,1,28.25212860107422
2024-08-16,8,2,3,1,0,1,28.374107360839844
2024-08-19,8,2,3,1,0,1,29.021533966064453
2024-08-20,8,2,3,1,0,1,28.664979934692383
2024-08-21,8,2,3,1,0,1,28.702510833740234
2024-08-22,8,2,3,1,0,1,27.923725128173828
2024-08-23,8,2,3,1,0,1,28.561765670776367
2024-08-26,8,2,3,1,0,1,28.80572509765625
2024-08-27,8,2,3,1,0,1,28.758808135986328
2024-08-28,8,2,3,1,0,1,28.655595779418945
2024-08-29,8,2,3,1,0,1,28.017555236816406
2024-08-30,8,2,3,1,0,1,28.02693748474121
2024-09-03,9,2,3,1,0,1,27.56717109680176
2024-09-04,9,2,3,1,0,1,27.75482940673828
2024-09-05,9,2,3,1,0,1,28.102001190185547
2024-09-06,9,2,3,1,0,1,27.54840660095215
2024-09-09,9,2,3,1,0,1,27.6516170501709
2024-09-10,9,2,3,1,0,1,27.220001220703125
2024-09-11,9,2,3,1,0,1,27.398277282714844
2024-09-12,9,2,3,1,0,1,27.47334289550781
2024-09-13,9,2,3,1,0,1,27.82051086425781
2024-09-16,9,2,3,1,0,1,28.14891624450684
2024-09-17,9,2,3,1,0,1,28.31781005859375
2024-09-18,9,2,3,1,0,1,28.177064895629883
2024-09-19,9,2,3,1,0,1,28.25212860107422
2024-09-20,9,2,3,1,0,1,27.38889503479004
2024-09-23,9,2,3,1,0,1,27.201234817504883
2024-09-24,9,2,3,1,0,1,27.86742782592773
2024-09-25,9,2,3,1,0,1,27.679767608642575
2024-09-26,9,2,3,1,0,1,27.886192321777344
2024-09-27,9,2,3,1,0,1,27.89557456970215
2024-09-30,9,2,3,1,0,1,27.67038345336914
2024-10-01,10,2,4,1,0,1,27.689149856567383
2024-10-02,10,2,4,1,0,1,27.933107376098636
2024-10-03,10,2,4,1,0,1,27.41704368591309
2024-10-04,10,2,4,1,0,1,27.59532165527344
2024-10-07,10,2,4,1,0,1,27.41704368591309
2024-10-08,10,2,4,1,0,1,27.182470321655277
2024-10-09,10,2,4,1,0,1,26.610109329223636
2024-10-10,10,2,4,1,0,1,26.750852584838867
2024-10-11,10,2,4,1,0,1,26.57257652282715
2024-10-14,10,2,4,1,0,1,27.16370391845703
2024-10-15,10,2,4,1,0,1,26.647640228271484
2024-10-16,10,2,4,1,0,1,26.694557189941406
2024-10-17,10,2,4,1,0,1,26.638256072998047
2024-10-18,10,2,4,1,0,1,26.459980010986328
2024-10-21,10,2,4,1,0,1,26.431833267211918
2024-10-22,10,2,4,1,0,1,26.36614990234375
2024-10-23,10,2,4,1,0,1,26.28170394897461
2024-10-24,10,2,4,1,0,1,26.59134101867676
2024-10-25,10,2,4,1,0,1,26.3942985534668
2024-10-28,10,2,4,1,0,1,26.779003143310547
2024-10-29,10,2,4,1,0,1,26.46936416625977
2024-10-30,10,2,4,1,0,1,26.44121551513672
2024-10-31,10,2,4,1,0,1,26.06589698791504
2024-11-01,11,2,4,1,0,1,25.343408584594727
2024-11-04,11,2,4,1,0,1,26.08466148376465
2024-11-05,11,2,4,1,0,1,26.356767654418945
2024-11-06,11,2,4,1,0,1,26.581958770751957
2024-11-07,11,2,4,1,0,1,26.506895065307617
2024-11-08,11,2,4,1,0,1,26.000213623046875
2024-11-11,11,2,4,1,0,1,26.000213623046875
2024-11-12,11,2,4,1,0,1,25.9814510345459
2024-11-13,11,2,4,1,0,1,25.831321716308597
2024-11-14,11,2,4,1,0,1,25.718725204467773
2024-11-15,11,2,4,1,0,1,25.61551284790039
2024-11-18,11,2,4,1,0,1,25.69995880126953
2024-11-19,11,2,4,1,0,1,25.59674835205078
2024-11-20,11,2,4,1,0,1,25.48415184020996
2024-11-21,11,2,4,1,0,1,25.258960723876957
2024-11-22,11,2,4,1,0,1,25.81255531311035
2024-11-25,11,2,4,1,0,1,25.72810935974121
2024-11-26,11,2,4,1,0,1,25.765640258789062
2024-11-27,11,2,4,1,0,1,24.827342987060547
2024-11-29,11,2,4,1,0,1,23.94534492492676
2024-12-02,12,2,4,1,0,1,23.682621002197266
2024-12-03,12,2,4,1,0,1,23.832748413085938
2024-12-04,12,2,4,1,0,1,23.87966537475586
2024-12-05,12,2,4,1,0,1,24.283130645751957
2024-12-06,12,2,4,1,0,1,23.710769653320312
2024-12-09,12,2,4,1,0,1,23.954729080200195
2024-12-10,12,2,4,1,0,1,24.217449188232425
2024-12-11,12,2,4,1,0,1,24.87425804138184
2024-12-12,12,2,4,1,0,1,24.14238739013672
2024-12-13,12,2,4,1,0,1,23.692005157470703
2024-12-16,12,2,4,1,0,1,23.17594146728516
2024-12-17,12,2,4,1,0,1,23.560768127441406
2024-12-18,12,2,4,1,0,1,21.990049362182617
2024-12-19,12,2,4,1,0,1,22.41217994689941
2024-12-20,12,2,4,1,0,1,22.667421340942383
2024-12-23,12,2,4,1,0,1,22.206024169921875
2024-12-24,12,2,4,1,0,1,22.343461990356445
2024-12-26,12,2,4,1,0,1,22.30419158935547
2024-12-27,12,2,4,1,0,1,22.14712142944336
2024-12-30,12,2,4,1,0,1,22.19620704650879
2024-12-31,12,2,4,1,0,1,22.09803581237793
2025-01-02,1,1,1,1,0,1,22.294374465942383
2025-01-03,1,1,1,1,0,1,22.039134979248047
2025-01-06,1,1,1,1,0,1,22.4219970703125
2025-01-07,1,1,1,1,0,1,22.75577545166016
2025-01-08,1,1,1,1,0,1,22.45144844055176
2025-01-10,1,1,1,1,0,1,22.274742126464844
2025-01-13,1,1,1,1,0,1,22.39254570007324
2025-01-14,1,1,1,1,0,1,22.549617767333984
2025-01-15,1,1,1,1,0,1,23.34479331970215
2025-01-16,1,1,1,1,0,1,22.942296981811523
2025-01-17,1,1,1,1,0,1,23.119001388549805
2025-01-21,1,1,1,1,1,1,23.403696060180664
2025-01-22,1,1,1,1,1,1,23.737472534179688
2025-01-23,1,1,1,1,1,1,23.766923904418945
2025-01-24,1,1,1,1,1,1,23.89454460144043
2025-01-27,1,1,1,1,1,1,24.189054489135746
2025-01-28,1,1,1,1,1,1,24.326492309570312
2025-01-29,1,1,1,1,1,1,24.218505859375
2025-01-30,1,1,1,1,1,1,24.90569496154785
2025-01-31,1,1,1,1,1,1,24.866426467895508
2025-02-03,2,1,1,1,1,1,24.915510177612305
2025-02-04,2,1,1,1,1,1,24.984230041503903
2025-02-05,2,1,1,1,1,1,24.96459579467773
2025-02-06,2,1,1,1,1,1,25.29837417602539
2025-02-07,2,1,1,1,1,1,24.75843811035156
2025-02-10,2,1,1,1,1,1,25.11185073852539
2025-02-11,2,1,1,1,1,1,25.31800842285156
2025-02-12,2,1,1,1,1,1,24.876243591308597
2025-02-13,2,1,1,1,1,1,24.994047164916992
2025-02-14,2,1,1,1,1,1,25.887393951416016
2025-02-18,2,1,1,1,1,1,25.907026290893555
2025-02-19,2,1,1,1,1,1,25.612518310546875
2025-02-20,2,1,1,1,1,1,25.720504760742188
2025-02-21,2,1,1,1,1,1,25.00386428833008
2025-02-24,2,1,1,1,1,1,24.601367950439453
2025-02-25,2,1,1,1,1,1,24.81734275817871
2025-02-26,2,1,1,1,1,1,24.42466163635254
2025-02-27,2,1,1,1,1,1,24.25777244567871
2025-02-28,2,1,1,1,1,1,23.66875457763672
2025-03-03,3,1,1,1,1,1,23.698204040527344
2025-03-04,3,1,1,1,1,1,23.472414016723636
2025-03-05,3,1,1,1,1,1,24.130151748657227
2025-03-06,3,1,1,1,1,1,24.12033462524414
2025-03-07,3,1,1,1,1,1,24.365758895874023
2025-03-10,3,1,1,1,1,1,23.85527610778809
2025-03-11,3,1,1,1,1,1,23.93381118774414
2025-03-12,3,1,1,1,1,1,24.031982421875
2025-03-13,3,1,1,1,1,1,24.34612464904785
2025-03-14,3,1,1,1,1,1,25.36709213256836
2025-03-17,3,1,1,1,1,1,25.96592903137207
2025-03-18,3,1,1,1,1,1,26.08373260498047
2025-03-19,3,1,1,1,1,1,26.446962356567383
2025-03-20,3,1,1,1,1,1,26.093549728393555
2025-03-21,3,1,1,1,1,1,26.08373260498047
2025-03-24,3,1,1,1,1,1,25.7106876373291
2025-03-25,3,1,1,1,1,1,25.93647766113281
2025-03-26,3,1,1,1,1,1,25.81867408752441
2025-03-27,3,1,1,1,1,1,25.848125457763672
2025-03-28,3,1,1,1,1,1,25.48489570617676
2025-03-31,3,1,1,1,1,1,25.376909255981445
2025-04-01,4,1,2,1,1,1,25.661602020263672
2025-04-02,4,1,2,1,1,1,25.661602020263672
2025-04-03,4,1,2,1,1,1,25.848125457763672
2025-04-04,4,1,2,1,1,1,24.05161666870117
2025-04-07,4,1,2,1,1,1,23.511682510375977
2025-04-08,4,1,2,1,1,1,23.011016845703125
2025-04-09,4,1,2,1,1,1,24.25777244567871
2025-04-10,4,1,2,1,1,1,23.747289657592773
2025-04-11,4,1,2,1,1,1,24.23814010620117
2025-04-14,4,1,2,1,1,1,24.552282333374023
2025-04-15,4,1,2,1,1,1,24.405029296875
2025-04-16,4,1,2,1,1,1,24.3363094329834
2025-04-17,4,1,2,1,1,1,24.75843811035156
2025-04-21,4,1,2,1,1,1,24.738805770874023
2025-04-22,4,1,2,1,1,1,25.38672637939453
2025-04-23,4,1,2,1,1,1,25.8284912109375
2025-04-24,4,1,2,1,1,1,26.250621795654297
2025-04-25,4,1,2,1,1,1,26.446962356567383
2025-04-28,4,1,2,1,1,1,26.712018966674805
2025-04-29,4,1,2,1,1,1,26.859275817871094
2025-04-30,4,1,2,1,1,1,26.54513168334961
2025-05-01,5,1,2,1,1,1,26.388057708740234
2025-05-02,5,1,2,1,1,1,26.623668670654297
2025-05-05,5,1,2,1,1,1,26.22117042541504
2025-05-06,5,1,2,1,1,1,26.12300109863281
2025-05-07,5,1,2,1,1,1,25.91684341430664
2025-05-08,5,1,2,1,1,1,26.97707748413086
2025-05-09,5,1,2,1,1,1,27.055614471435547
2025-05-12,5,1,2,1,1,1,26.986894607543945
2025-05-13,5,1,2,1,1,1,27.811521530151367
2025-05-14,5,1,2,1,1,1,27.68390274047852
2025-05-15,5,1,2,1,1,1,27.49737930297852
2025-05-16,5,1,2,1,1,1,27.48756217956543
2025-05-19,5,1,2,1,1,1,27.664268493652344
2025-05-20,5,1,2,1,1,1,27.64463424682617
2025-05-21,5,1,2,1,1,1,27.16360092163086
2025-05-22,5,1,2,1,1,1,27.016345977783203
2025-05-23,5,1,2,1,1,1,27.143966674804688
2025-05-27,5,1,2,1,1,1,27.477745056152344
2025-05-28,5,1,2,1,1,1,27.18323516845703
2025-05-29,5,1,2,1,1,1,27.19305229187012
2025-05-30,5,1,2,1,1,1,26.712018966674805
2025-06-02,6,1,2,1,1,1,26.77092170715332
2025-06-03,6,1,2,1,1,1,27.07524871826172
2025-06-04,6,1,2,1,1,1,26.93781089782715
2025-06-05,6,1,2,1,1,1,27.09488296508789
2025-06-06,6,1,2,1,1,1,27.212684631347656
2025-06-09,6,1,2,1,1,1,27.114517211914062
2025-06-10,6,1,2,1,1,1,27.212684631347656
2025-06-11,6,1,2,1,1,1,27.70353507995605
2025-06-12,6,1,2,1,1,1,27.634815216064453
2025-06-13,6,1,2,1,1,1,27.624998092651367
2025-06-16,6,1,2,1,1,1,28.309999465942383
2025-06-17,6,1,2,1,1,1,28.11000061035156
2025-06-18,6,1,2,1,1,1,28.07999992370605
2025-06-20,6,1,2,1,1,1,27.670000076293945
2025-06-23,6,1,2,1,1,1,27.65999984741211
2025-06-24,6,1,2,1,1,1,27.979999542236328
2025-06-25,6,1,2,1,1,1,27.56999969482422
2025-06-26,6,1,2,1,1,1,28.1299991607666
2025-06-27,6,1,2,1,1,1,28.13999938964844
2025-06-30,6,1,2,1,1,1,28.850000381469727
2025-07-01,7,2,3,1,1,1,28.790000915527344
2025-07-02,7,2,3,1,1,1,28.90999984741211
2025-07-03,7,2,3,1,1,1,29.309999465942383
