Date,mes,semestre,quadrimestre,covid,trump,guerra_ucrania,MSCI CHINA
2023-08-07,8,2,3,1,0,1,44.83803939819336
2023-08-08,8,2,3,1,0,1,44.1204833984375
2023-08-09,8,2,3,1,0,1,44.27154159545898
2023-08-10,8,2,3,1,0,1,44.5831184387207
2023-08-11,8,2,3,1,0,1,43.28017807006836
2023-08-14,8,2,3,1,0,1,42.96860504150391
2023-08-15,8,2,3,1,0,1,42.2604866027832
2023-08-16,8,2,3,1,0,1,41.48627471923828
2023-08-17,8,2,3,1,0,1,41.90171051025391
2023-08-18,8,2,3,1,0,1,40.9009017944336
2023-08-21,8,2,3,1,0,1,40.82537078857422
2023-08-22,8,2,3,1,0,1,40.71207046508789
2023-08-23,8,2,3,1,0,1,41.278564453125
2023-08-24,8,2,3,1,0,1,41.31632995605469
2023-08-25,8,2,3,1,0,1,41.31632995605469
2023-08-28,8,2,3,1,0,1,42.15663528442383
2023-08-29,8,2,3,1,0,1,43.07246398925781
2023-08-30,8,2,3,1,0,1,42.83642578125
2023-08-31,8,2,3,1,0,1,42.40211486816406
2023-09-01,9,2,3,1,0,1,43.32738876342773
2023-09-05,9,2,3,1,0,1,42.78921508789063
2023-09-06,9,2,3,1,0,1,42.808101654052734
2023-09-07,9,2,3,1,0,1,41.533485412597656
2023-09-08,9,2,3,1,0,1,41.4390754699707
2023-09-11,9,2,3,1,0,1,42.11886596679688
2023-09-12,9,2,3,1,0,1,42.11886596679688
2023-09-13,9,2,3,1,0,1,41.797847747802734
2023-09-14,9,2,3,1,0,1,42.02444839477539
2023-09-15,9,2,3,1,0,1,41.75064468383789
2023-09-18,9,2,3,1,0,1,41.67511367797852
2023-09-19,9,2,3,1,0,1,41.41075134277344
2023-09-20,9,2,3,1,0,1,41.09917449951172
2023-09-21,9,2,3,1,0,1,40.30608367919922
2023-09-22,9,2,3,1,0,1,41.571250915527344
2023-09-25,9,2,3,1,0,1,40.98587417602539
2023-09-26,9,2,3,1,0,1,40.513797760009766
2023-09-27,9,2,3,1,0,1,40.64597702026367
2023-09-28,9,2,3,1,0,1,40.56100463867188
2023-09-29,9,2,3,1,0,1,40.87257766723633
2023-10-02,10,2,4,1,0,1,40.68374633789063
2023-10-03,10,2,4,1,0,1,39.8812141418457
2023-10-04,10,2,4,1,0,1,39.59796142578125
2023-10-05,10,2,4,1,0,1,39.82456207275391
2023-10-06,10,2,4,1,0,1,40.71207046508789
2023-10-09,10,2,4,1,0,1,40.6743049621582
2023-10-10,10,2,4,1,0,1,41.45795822143555
2023-10-11,10,2,4,1,0,1,41.77896499633789
2023-10-12,10,2,4,1,0,1,41.02364349365234
2023-10-13,10,2,4,1,0,1,40.759273529052734
2023-10-16,10,2,4,1,0,1,40.87257766723633
2023-10-17,10,2,4,1,0,1,40.57988739013672
2023-10-18,10,2,4,1,0,1,39.8812141418457
2023-10-19,10,2,4,1,0,1,39.34304428100586
2023-10-20,10,2,4,1,0,1,38.63492202758789
2023-10-23,10,2,4,1,0,1,38.86151885986328
2023-10-24,10,2,4,1,0,1,39.97562789916992
2023-10-25,10,2,4,1,0,1,39.37137222290039
2023-10-26,10,2,4,1,0,1,39.38080978393555
2023-10-27,10,2,4,1,0,1,39.579078674316406
2023-10-30,10,2,4,1,0,1,40.08892440795898
2023-10-31,10,2,4,1,0,1,39.475223541259766
2023-11-01,11,2,4,1,0,1,39.46578598022461
2023-11-02,11,2,4,1,0,1,39.79623794555664
2023-11-03,11,2,4,1,0,1,40.834808349609375
2023-11-06,11,2,4,1,0,1,41.08029174804688
2023-11-07,11,2,4,1,0,1,41.014198303222656
2023-11-08,11,2,4,1,0,1,40.759273529052734
2023-11-09,11,2,4,1,0,1,40.22110748291016
2023-11-10,11,2,4,1,0,1,40.12669372558594
2023-11-13,11,2,4,1,0,1,40.52323532104492
2023-11-14,11,2,4,1,0,1,41.505157470703125
2023-11-15,11,2,4,1,0,1,42.3737907409668
2023-11-16,11,2,4,1,0,1,40.81592559814453
2023-11-17,11,2,4,1,0,1,40.85369491577149
2023-11-20,11,2,4,1,0,1,41.75064468383789
2023-11-21,11,2,4,1,0,1,41.04252624511719
2023-11-22,11,2,4,1,0,1,41.0047607421875
2023-11-24,11,2,4,1,0,1,41.21247482299805
2023-11-27,11,2,4,1,0,1,40.72150802612305
2023-11-28,11,2,4,1,0,1,40.834808349609375
2023-11-29,11,2,4,1,0,1,40.05115509033203
2023-11-30,11,2,4,1,0,1,40.2966423034668
2023-12-01,12,2,4,1,0,1,39.94730758666992
2023-12-04,12,2,4,1,0,1,39.28639602661133
2023-12-05,12,2,4,1,0,1,38.61604309082031
2023-12-06,12,2,4,1,0,1,38.5971565246582
2023-12-07,12,2,4,1,0,1,38.63492202758789
2023-12-08,12,2,4,1,0,1,38.1911735534668
2023-12-11,12,2,4,1,0,1,38.502742767333984
2023-12-12,12,2,4,1,0,1,38.71045684814453
2023-12-13,12,2,4,1,0,1,38.63492202758789
2023-12-14,12,2,4,1,0,1,39.02202987670898
2023-12-15,12,2,4,1,0,1,38.89928817749024
2023-12-18,12,2,4,1,0,1,38.57827377319336
2023-12-19,12,2,4,1,0,1,39.04090881347656
2023-12-20,12,2,4,1,0,1,37.999977111816406
2023-12-21,12,2,4,1,0,1,39.05445098876953
2023-12-22,12,2,4,1,0,1,38.00965118408203
2023-12-26,12,2,4,1,0,1,38.28052520751953
2023-12-27,12,2,4,1,0,1,38.241825103759766
2023-12-28,12,2,4,1,0,1,39.14152145385742
2023-12-29,12,2,4,1,0,1,39.41239929199219
2024-01-02,1,1,1,1,0,1,38.41596221923828
2024-01-03,1,1,1,1,0,1,38.95771408081055
2024-01-04,1,1,1,1,0,1,38.4740104675293
2024-01-05,1,1,1,1,0,1,38.14508819580078
2024-01-08,1,1,1,1,0,1,37.75812149047852
2024-01-09,1,1,1,1,0,1,37.22604370117188
2024-01-10,1,1,1,1,0,1,37.187347412109375
2024-01-11,1,1,1,1,0,1,37.632354736328125
2024-01-12,1,1,1,1,0,1,37.51626586914063
2024-01-16,1,1,1,1,0,1,36.423095703125
2024-01-17,1,1,1,1,0,1,35.60078811645508
2024-01-18,1,1,1,1,0,1,35.72655487060547
2024-01-19,1,1,1,1,0,1,35.832969665527344
2024-01-22,1,1,1,1,0,1,34.904258728027344
2024-01-23,1,1,1,1,0,1,36.21993255615234
2024-01-24,1,1,1,1,0,1,37.13897705078125
2024-01-25,1,1,1,1,0,1,37.20669555664063
2024-01-26,1,1,1,1,0,1,36.92614364624024
2024-01-29,1,1,1,1,0,1,36.25862884521485
2024-01-30,1,1,1,1,0,1,35.58143997192383
2024-01-31,1,1,1,1,0,1,35.349266052246094
2024-02-01,2,1,1,1,0,1,35.49437713623047
2024-02-02,2,1,1,1,0,1,34.86555862426758
2024-02-05,2,1,1,1,0,1,35.32991409301758
2024-02-06,2,1,1,1,0,1,37.25506210327149
2024-02-07,2,1,1,1,0,1,36.74233627319336
2024-02-08,2,1,1,1,0,1,36.074825286865234
2024-02-09,2,1,1,1,0,1,36.41341781616211
2024-02-12,2,1,1,1,0,1,37.0035400390625
2024-02-13,2,1,1,1,0,1,36.22960662841797
2024-02-14,2,1,1,1,0,1,36.848751068115234
2024-02-15,2,1,1,1,0,1,36.94549179077149
2024-02-16,2,1,1,1,0,1,37.52594757080078
2024-02-20,2,1,1,1,0,1,37.21637344360352
2024-02-21,2,1,1,1,0,1,37.999977111816406
2024-02-22,2,1,1,1,0,1,38.4740104675293
2024-02-23,2,1,1,1,0,1,38.59976959228516
2024-02-26,2,1,1,1,0,1,38.261173248291016
2024-02-27,2,1,1,1,0,1,38.7835807800293
2024-02-28,2,1,1,1,0,1,37.642032623291016
2024-02-29,2,1,1,1,0,1,37.71942901611328
2024-03-01,3,1,1,1,0,1,38.33857345581055
2024-03-04,3,1,1,1,0,1,37.642032623291016
2024-03-05,3,1,1,1,0,1,37.22604370117188
2024-03-06,3,1,1,1,0,1,37.80649185180664
2024-03-07,3,1,1,1,0,1,37.564640045166016
2024-03-08,3,1,1,1,0,1,37.69040298461914
2024-03-11,3,1,1,1,0,1,38.5127067565918
2024-03-12,3,1,1,1,0,1,39.30598449707031
2024-03-13,3,1,1,1,0,1,39.45109176635742
2024-03-14,3,1,1,1,0,1,38.86096954345703
2024-03-15,3,1,1,1,0,1,38.74488067626953
2024-03-18,3,1,1,1,0,1,38.98673629760742
2024-03-19,3,1,1,1,0,1,38.74488067626953
2024-03-20,3,1,1,1,0,1,39.1318473815918
2024-03-21,3,1,1,1,0,1,38.793251037597656
2024-03-22,3,1,1,1,0,1,38.241825103759766
2024-03-25,3,1,1,1,0,1,38.164432525634766
2024-03-26,3,1,1,1,0,1,38.29019927978516
2024-03-27,3,1,1,1,0,1,38.232154846191406
2024-03-28,3,1,1,1,0,1,38.43531036376953
2024-04-01,4,1,2,1,0,1,39.06413269042969
2024-04-02,4,1,2,1,0,1,39.18022155761719
2024-04-03,4,1,2,1,0,1,39.06413269042969
2024-04-04,4,1,2,1,0,1,38.90934371948242
2024-04-05,4,1,2,1,0,1,38.64814376831055
2024-04-08,4,1,2,1,0,1,38.83195114135742
2024-04-09,4,1,2,1,0,1,39.18022155761719
2024-04-10,4,1,2,1,0,1,38.91901397705078
2024-04-11,4,1,2,1,0,1,39.21891403198242
2024-04-12,4,1,2,1,0,1,37.999977111816406
2024-04-15,4,1,2,1,0,1,38.14508819580078
2024-04-16,4,1,2,1,0,1,37.70008087158203
2024-04-17,4,1,2,1,0,1,37.76779556274414
2024-04-18,4,1,2,1,0,1,38.25150680541992
2024-04-19,4,1,2,1,0,1,38.125736236572266
2024-04-22,4,1,2,1,0,1,38.88031768798828
2024-04-23,4,1,2,1,0,1,39.38337707519531
2024-04-24,4,1,2,1,0,1,39.99284744262695
2024-04-25,4,1,2,1,0,1,40.19599914550781
2024-04-26,4,1,2,1,0,1,40.96993255615234
2024-04-29,4,1,2,1,0,1,41.37624740600586
2024-04-30,4,1,2,1,0,1,40.50557327270508
2024-05-01,5,1,2,1,0,1,40.79579925537109
2024-05-02,5,1,2,1,0,1,43.02084732055664
2024-05-03,5,1,2,1,0,1,43.311073303222656
2024-05-06,5,1,2,1,0,1,43.27237701416016
2024-05-07,5,1,2,1,0,1,42.79834365844727
2024-05-08,5,1,2,1,0,1,42.50811767578125
2024-05-09,5,1,2,1,0,1,43.42716217041016
2024-05-10,5,1,2,1,0,1,43.70771026611328
2024-05-13,5,1,2,1,0,1,44.59772491455078
2024-05-14,5,1,2,1,0,1,44.3848991394043
2024-05-15,5,1,2,1,0,1,44.75251770019531
2024-05-16,5,1,2,1,0,1,45.59416580200195
2024-05-17,5,1,2,1,0,1,45.8940658569336
2024-05-20,5,1,2,1,0,1,45.50709915161133
2024-05-21,5,1,2,1,0,1,44.76218795776367
2024-05-22,5,1,2,1,0,1,44.39457321166992
2024-05-23,5,1,2,1,0,1,43.58194732666016
2024-05-24,5,1,2,1,0,1,43.50455474853516
2024-05-28,5,1,2,1,0,1,43.533573150634766
2024-05-29,5,1,2,1,0,1,43.04986953735352
2024-05-30,5,1,2,1,0,1,43.165958404541016
2024-05-31,5,1,2,1,0,1,42.39202880859375
2024-06-03,6,1,2,1,0,1,42.54681396484375
2024-06-04,6,1,2,1,0,1,42.86606216430664
2024-06-05,6,1,2,1,0,1,43.06922149658203
2024-06-06,6,1,2,1,0,1,43.117584228515625
2024-06-07,6,1,2,1,0,1,42.20822143554688
2024-06-10,6,1,2,1,0,1,42.51779556274414
2024-06-11,6,1,2,1,0,1,42.07181167602539
2024-06-12,6,1,2,1,0,1,42.14954376220703
2024-06-13,6,1,2,1,0,1,42.14954376220703
2024-06-14,6,1,2,1,0,1,41.90663528442383
2024-06-17,6,1,2,1,0,1,42.25642395019531
2024-06-18,6,1,2,1,0,1,42.2952880859375
2024-06-20,6,1,2,1,0,1,42.39245223999024
2024-06-21,6,1,2,1,0,1,41.896915435791016
2024-06-24,6,1,2,1,0,1,42.178688049316406
2024-06-25,6,1,2,1,0,1,41.741455078125
2024-06-26,6,1,2,1,0,1,41.81918716430664
2024-06-27,6,1,2,1,0,1,40.915565490722656
2024-06-28,6,1,2,1,0,1,40.9738655090332
2024-07-01,7,2,3,1,0,1,41.17790985107422
2024-07-02,7,2,3,1,0,1,41.44025039672852
2024-07-03,7,2,3,1,0,1,42.13982391357422
2024-07-05,7,2,3,1,0,1,41.48883056640625
2024-07-08,7,2,3,1,0,1,41.11960983276367
2024-07-09,7,2,3,1,0,1,41.65400695800781
2024-07-10,7,2,3,1,0,1,41.48883056640625
2024-07-11,7,2,3,1,0,1,42.33415222167969
2024-07-12,7,2,3,1,0,1,42.76166915893555
2024-07-15,7,2,3,1,0,1,41.858055114746094
2024-07-16,7,2,3,1,0,1,41.83861923217773
2024-07-17,7,2,3,1,0,1,41.27507019042969
2024-07-18,7,2,3,1,0,1,40.9738655090332
2024-07-19,7,2,3,1,0,1,40.82811737060547
2024-07-22,7,2,3,1,0,1,41.55684280395508
2024-07-23,7,2,3,1,0,1,40.75038909912109
2024-07-24,7,2,3,1,0,1,40.29372024536133
2024-07-25,7,2,3,1,0,1,39.78846740722656
2024-07-26,7,2,3,1,0,1,40.079959869384766
2024-07-29,7,2,3,1,0,1,39.96336364746094
2024-07-30,7,2,3,1,0,1,39.57471084594727
2024-07-31,7,2,3,1,0,1,40.34230041503906
2024-08-01,8,2,3,1,0,1,39.79818344116211
2024-08-02,8,2,3,1,0,1,39.66215515136719
2024-08-05,8,2,3,1,0,1,39.46782684326172
2024-08-06,8,2,3,1,0,1,39.40953063964844
2024-08-07,8,2,3,1,0,1,39.61357498168945
2024-08-08,8,2,3,1,0,1,40.49776458740234
2024-08-09,8,2,3,1,0,1,40.33258438110352
2024-08-12,8,2,3,1,0,1,40.75038909912109
2024-08-13,8,2,3,1,0,1,40.9738655090332
2024-08-14,8,2,3,1,0,1,40.13825988769531
2024-08-15,8,2,3,1,0,1,40.730953216552734
2024-08-16,8,2,3,1,0,1,41.39166259765625
2024-08-19,8,2,3,1,0,1,41.69287490844727
2024-08-20,8,2,3,1,0,1,40.72124099731445
2024-08-21,8,2,3,1,0,1,41.1876220703125
2024-08-22,8,2,3,1,0,1,40.84755325317383
2024-08-23,8,2,3,1,0,1,41.31393814086914
2024-08-26,8,2,3,1,0,1,40.51719284057617
2024-08-27,8,2,3,1,0,1,40.67265701293945
2024-08-28,8,2,3,1,0,1,39.90506362915039
2024-08-29,8,2,3,1,0,1,40.352012634277344
2024-08-30,8,2,3,1,0,1,40.64350891113281
2024-09-03,9,2,3,1,0,1,40.15768814086914
2024-09-04,9,2,3,1,0,1,40.02165985107422
2024-09-05,9,2,3,1,0,1,39.98279571533203
2024-09-06,9,2,3,1,0,1,39.555274963378906
2024-09-09,9,2,3,1,0,1,39.46782684326172
2024-09-10,9,2,3,1,0,1,39.28321838378906
2024-09-11,9,2,3,1,0,1,39.62328720092773
2024-09-12,9,2,3,1,0,1,39.61357498168945
2024-09-13,9,2,3,1,0,1,39.739891052246094
2024-09-16,9,2,3,1,0,1,39.9342155456543
2024-09-17,9,2,3,1,0,1,40.29372024536133
2024-09-18,9,2,3,1,0,1,40.09939193725586
2024-09-19,9,2,3,1,0,1,41.44025039672852
2024-09-20,9,2,3,1,0,1,41.4499626159668
2024-09-23,9,2,3,1,0,1,42.0523796081543
2024-09-24,9,2,3,1,0,1,45.82232284545898
2024-09-25,9,2,3,1,0,1,44.7729606628418
2024-09-26,9,2,3,1,0,1,48.678932189941406
2024-09-27,9,2,3,1,0,1,49.5436897277832
2024-09-30,9,2,3,1,0,1,49.46595764160156
2024-10-01,10,2,4,1,0,1,51.47724151611328
2024-10-02,10,2,4,1,0,1,54.87796401977539
2024-10-03,10,2,4,1,0,1,53.43023300170898
2024-10-04,10,2,4,1,0,1,55.38321685791016
2024-10-07,10,2,4,1,0,1,57.97747802734375
2024-10-08,10,2,4,1,0,1,51.71043395996094
2024-10-09,10,2,4,1,0,1,50.49589157104492
2024-10-10,10,2,4,1,0,1,50.86510848999024
2024-10-11,10,2,4,1,0,1,51.14688491821289
2024-10-14,10,2,4,1,0,1,50.1169548034668
2024-10-15,10,2,4,1,0,1,47.64899826049805
2024-10-16,10,2,4,1,0,1,48.29027938842773
2024-10-17,10,2,4,1,0,1,46.98828506469727
2024-10-18,10,2,4,1,0,1,49.0578727722168
2024-10-21,10,2,4,1,0,1,48.4846076965332
2024-10-22,10,2,4,1,0,1,48.95098876953125
2024-10-23,10,2,4,1,0,1,48.66921615600586
2024-10-24,10,2,4,1,0,1,48.30971145629883
2024-10-25,10,2,4,1,0,1,48.4360237121582
2024-10-28,10,2,4,1,0,1,49.125885009765625
2024-10-29,10,2,4,1,0,1,48.649784088134766
2024-10-30,10,2,4,1,0,1,48.05708312988281
2024-10-31,10,2,4,1,0,1,47.85304260253906
2024-11-01,11,2,4,1,0,1,48.07651519775391
2024-11-04,11,2,4,1,0,1,48.4360237121582
2024-11-05,11,2,4,1,0,1,49.58255386352539
2024-11-06,11,2,4,1,0,1,48.24169921875
2024-11-07,11,2,4,1,0,1,50.845680236816406
2024-11-08,11,2,4,1,0,1,48.05708312988281
2024-11-11,11,2,4,1,0,1,48.066802978515625
2024-11-12,11,2,4,1,0,1,46.50246810913086
2024-11-13,11,2,4,1,0,1,46.405303955078125
2024-11-14,11,2,4,1,0,1,46.006935119628906
2024-11-15,11,2,4,1,0,1,46.03608703613281
2024-11-18,11,2,4,1,0,1,46.677364349365234
2024-11-19,11,2,4,1,0,1,46.33728790283203
2024-11-20,11,2,4,1,0,1,46.61906433105469
2024-11-21,11,2,4,1,0,1,46.24012756347656
2024-11-22,11,2,4,1,0,1,45.1616096496582
2024-11-25,11,2,4,1,0,1,45.064449310302734
2024-11-26,11,2,4,1,0,1,44.792388916015625
2024-11-27,11,2,4,1,0,1,45.90005874633789
2024-11-29,11,2,4,1,0,1,45.977783203125
2024-12-02,12,2,4,1,0,1,46.03608703613281
2024-12-03,12,2,4,1,0,1,46.21097946166992
2024-12-04,12,2,4,1,0,1,45.75431060791016
2024-12-05,12,2,4,1,0,1,46.04579925537109
2024-12-06,12,2,4,1,0,1,46.453887939453125
2024-12-09,12,2,4,1,0,1,50.05865478515625
2024-12-10,12,2,4,1,0,1,47.79474258422852
2024-12-11,12,2,4,1,0,1,47.45466995239258
2024-12-12,12,2,4,1,0,1,47.464385986328125
2024-12-13,12,2,4,1,0,1,46.85226058959961
2024-12-16,12,2,4,1,0,1,46.14296340942383
2024-12-17,12,2,4,1,0,1,46.75788879394531
2024-12-18,12,2,4,1,0,1,45.93600845336914
2024-12-19,12,2,4,1,0,1,46.26278305053711
2024-12-20,12,2,4,1,0,1,46.63906097412109
2024-12-23,12,2,4,1,0,1,46.82720184326172
2024-12-24,12,2,4,1,0,1,47.24309158325195
2024-12-26,12,2,4,1,0,1,47.36191940307617
2024-12-27,12,2,4,1,0,1,47.00544357299805
2024-12-30,12,2,4,1,0,1,46.49053192138672
2024-12-31,12,2,4,1,0,1,46.40141296386719
2025-01-02,1,1,1,1,0,1,45.56963348388672
2025-01-03,1,1,1,1,0,1,45.93600845336914
2025-01-06,1,1,1,1,0,1,45.17354583740234
2025-01-07,1,1,1,1,0,1,44.79726791381836
2025-01-08,1,1,1,1,0,1,44.49029922485352
2025-01-10,1,1,1,1,0,1,43.2822380065918
2025-01-13,1,1,1,1,0,1,43.44067001342773
2025-01-14,1,1,1,1,0,1,44.39127731323242
2025-01-15,1,1,1,1,0,1,44.866580963134766
2025-01-16,1,1,1,1,0,1,44.83687210083008
2025-01-17,1,1,1,1,0,1,45.75777053833008
2025-01-21,1,1,1,1,1,1,46.05483627319336
2025-01-22,1,1,1,1,1,1,45.85679626464844
2025-01-23,1,1,1,1,1,1,45.79738235473633
2025-01-24,1,1,1,1,1,1,46.92622375488281
2025-01-27,1,1,1,1,1,1,47.27280044555664
2025-01-28,1,1,1,1,1,1,47.92634201049805
2025-01-29,1,1,1,1,1,1,47.777809143066406
2025-01-30,1,1,1,1,1,1,48.94625854492188
2025-01-31,1,1,1,1,1,1,47.93624114990234
2025-02-03,2,1,1,1,1,1,47.609474182128906
2025-02-04,2,1,1,1,1,1,48.80763244628906
2025-02-05,2,1,1,1,1,1,47.98575210571289
2025-02-06,2,1,1,1,1,1,48.6392936706543
2025-02-07,2,1,1,1,1,1,49.24332427978516
2025-02-10,2,1,1,1,1,1,50.51079559326172
2025-02-11,2,1,1,1,1,1,50.0453987121582
2025-02-12,2,1,1,1,1,1,51.36238098144531
2025-02-13,2,1,1,1,1,1,51.34257507324219
2025-02-14,2,1,1,1,1,1,52.93682098388672
2025-02-18,2,1,1,1,1,1,53.46163558959961
2025-02-19,2,1,1,1,1,1,53.20417785644531
2025-02-20,2,1,1,1,1,1,54.19439315795898
2025-02-21,2,1,1,1,1,1,55.22421646118164
2025-02-24,2,1,1,1,1,1,53.065547943115234
2025-02-25,2,1,1,1,1,1,53.530948638916016
2025-02-26,2,1,1,1,1,1,54.85783767700195
2025-02-27,2,1,1,1,1,1,54.37263107299805
2025-02-28,2,1,1,1,1,1,53.05564880371094
2025-03-03,3,1,1,1,1,1,52.29318237304688
2025-03-04,3,1,1,1,1,1,53.0754508972168
2025-03-05,3,1,1,1,1,1,55.6698112487793
2025-03-06,3,1,1,1,1,1,55.97677612304688
2025-03-07,3,1,1,1,1,1,55.94707107543945
2025-03-10,3,1,1,1,1,1,54.25380706787109
2025-03-11,3,1,1,1,1,1,55.28363037109375
2025-03-12,3,1,1,1,1,1,55.08558654785156
2025-03-13,3,1,1,1,1,1,55.22421646118164
2025-03-14,3,1,1,1,1,1,56.808555603027344
2025-03-17,3,1,1,1,1,1,58.07603073120117
2025-03-18,3,1,1,1,1,1,57.78886795043945
2025-03-19,3,1,1,1,1,1,57.739356994628906
2025-03-20,3,1,1,1,1,1,56.13520812988281
2025-03-21,3,1,1,1,1,1,55.10538864135742
2025-03-24,3,1,1,1,1,1,55.06578063964844
2025-03-25,3,1,1,1,1,1,54.46175003051758
2025-03-26,3,1,1,1,1,1,54.46175003051758
2025-03-27,3,1,1,1,1,1,55.26382446289063
2025-03-28,3,1,1,1,1,1,54.03595733642578
2025-03-31,3,1,1,1,1,1,53.86762237548828
2025-04-01,4,1,2,1,1,1,54.016151428222656
2025-04-02,4,1,2,1,1,1,53.62997055053711
2025-04-03,4,1,2,1,1,1,53.1447639465332
2025-04-04,4,1,2,1,1,1,49.51068115234375
2025-04-07,4,1,2,1,1,1,45.5498275756836
2025-04-08,4,1,2,1,1,1,44.777462005615234
2025-04-09,4,1,2,1,1,1,47.58966827392578
2025-04-10,4,1,2,1,1,1,47.51044845581055
2025-04-11,4,1,2,1,1,1,49.19381332397461
2025-04-14,4,1,2,1,1,1,50.06520080566406
2025-04-15,4,1,2,1,1,1,49.67901611328125
2025-04-16,4,1,2,1,1,1,48.67890167236328
2025-04-17,4,1,2,1,1,1,48.80763244628906
2025-04-21,4,1,2,1,1,1,48.90665054321289
2025-04-22,4,1,2,1,1,1,50.40187454223633
2025-04-23,4,1,2,1,1,1,51.15443420410156
2025-04-24,4,1,2,1,1,1,51.461402893066406
2025-04-25,4,1,2,1,1,1,51.4019889831543
2025-04-28,4,1,2,1,1,1,51.34257507324219
2025-04-29,4,1,2,1,1,1,51.17424011230469
2025-04-30,4,1,2,1,1,1,51.15443420410156
2025-05-01,5,1,2,1,1,1,51.08512115478516
2025-05-02,5,1,2,1,1,1,52.89720916748047
2025-05-05,5,1,2,1,1,1,52.87741088867188
2025-05-06,5,1,2,1,1,1,53.42202758789063
2025-05-07,5,1,2,1,1,1,52.174354553222656
2025-05-08,5,1,2,1,1,1,52.92691802978516
2025-05-09,5,1,2,1,1,1,52.72887420654297
2025-05-12,5,1,2,1,1,1,54.52116394042969
2025-05-13,5,1,2,1,1,1,54.16468811035156
2025-05-14,5,1,2,1,1,1,55.05587768554688
2025-05-15,5,1,2,1,1,1,54.03595733642578
2025-05-16,5,1,2,1,1,1,53.88742446899414
2025-05-19,5,1,2,1,1,1,54.16468811035156
2025-05-20,5,1,2,1,1,1,54.659793853759766
2025-05-21,5,1,2,1,1,1,54.45185089111328
2025-05-22,5,1,2,1,1,1,54.21419525146485
2025-05-23,5,1,2,1,1,1,54.243900299072266
2025-05-27,5,1,2,1,1,1,53.51114654541016
2025-05-28,5,1,2,1,1,1,52.8080940246582
2025-05-29,5,1,2,1,1,1,53.33290863037109
2025-05-30,5,1,2,1,1,1,52.30308532714844
2025-06-02,6,1,2,1,1,1,52.73877716064453
2025-06-03,6,1,2,1,1,1,53.233882904052734
2025-06-04,6,1,2,1,1,1,54.25380706787109
2025-06-05,6,1,2,1,1,1,54.45185089111328
2025-06-06,6,1,2,1,1,1,54.38253021240234
2025-06-09,6,1,2,1,1,1,54.976661682128906
2025-06-10,6,1,2,1,1,1,55.144996643066406
2025-06-11,6,1,2,1,1,1,55.31333541870117
2025-06-12,6,1,2,1,1,1,55.2440185546875
2025-06-13,6,1,2,1,1,1,54.23400115966797
2025-06-16,6,1,2,1,1,1,55.0099983215332
2025-06-17,6,1,2,1,1,1,54.43999862670898
2025-06-18,6,1,2,1,1,1,53.93000030517578
2025-06-20,6,1,2,1,1,1,53.5
2025-06-23,6,1,2,1,1,1,54.130001068115234
2025-06-24,6,1,2,1,1,1,55.56999969482422
2025-06-25,6,1,2,1,1,1,55.52999877929688
2025-06-26,6,1,2,1,1,1,55.540000915527344
2025-06-27,6,1,2,1,1,1,55.18000030517578
2025-06-30,6,1,2,1,1,1,55.09999847412109
2025-07-01,7,2,3,1,1,1,55.27000045776367
2025-07-02,7,2,3,1,1,1,55.0
2025-07-03,7,2,3,1,1,1,54.720001220703125
