Date,mes,semestre,quadrimestre,covid,trump,guerra_ucrania,MSCI SOUTH AFRICA
2021-09-10,9,2,3,1,0,0,40.538604736328125
2021-09-13,9,2,3,1,0,0,41.37816619873047
2021-09-14,9,2,3,1,0,0,41.12115478515625
2021-09-15,9,2,3,1,0,0,41.26679229736328
2021-09-16,9,2,3,1,0,0,39.93891906738281
2021-09-17,9,2,3,1,0,0,39.536277770996094
2021-09-20,9,2,3,1,0,0,38.7224235534668
2021-09-21,9,2,3,1,0,0,39.59624862670898
2021-09-22,9,2,3,1,0,0,40.02459335327149
2021-09-23,9,2,3,1,0,0,40.667110443115234
2021-09-24,9,2,3,1,0,0,39.776153564453125
2021-09-27,9,2,3,1,0,0,40.05885314941406
2021-09-28,9,2,3,1,0,0,39.59624862670898
2021-09-29,9,2,3,1,0,0,39.69048690795898
2021-09-30,9,2,3,1,0,0,40.29016876220703
2021-10-01,10,2,4,1,0,0,40.40153503417969
2021-10-04,10,2,4,1,0,0,40.084564208984375
2021-10-05,10,2,4,1,0,0,40.41010284423828
2021-10-06,10,2,4,1,0,0,40.61570739746094
2021-10-07,10,2,4,1,0,0,41.01835632324219
2021-10-08,10,2,4,1,0,0,41.30962753295898
2021-10-11,10,2,4,1,0,0,40.94125747680664
2021-10-12,10,2,4,1,0,0,41.34388732910156
2021-10-13,10,2,4,1,0,0,41.96070861816406
2021-10-14,10,2,4,1,0,0,42.046382904052734
2021-10-15,10,2,4,1,0,0,42.78313446044922
2021-10-18,10,2,4,1,0,0,42.1920166015625
2021-10-19,10,2,4,1,0,0,42.920204162597656
2021-10-20,10,2,4,1,0,0,43.39995574951172
2021-10-21,10,2,4,1,0,0,41.90074920654297
2021-10-22,10,2,4,1,0,0,41.72940444946289
2021-10-25,10,2,4,1,0,0,42.11491775512695
2021-10-26,10,2,4,1,0,0,41.82364273071289
2021-10-27,10,2,4,1,0,0,41.19825744628906
2021-10-28,10,2,4,1,0,0,41.08687973022461
2021-10-29,10,2,4,1,0,0,40.29016876220703
2021-11-01,11,2,4,1,0,0,40.31586837768555
2021-11-02,11,2,4,1,0,0,40.144527435302734
2021-11-03,11,2,4,1,0,0,41.16399383544922
2021-11-04,11,2,4,1,0,0,41.18112182617188
2021-11-05,11,2,4,1,0,0,41.47240447998047
2021-11-08,11,2,4,1,0,0,41.68656921386719
2021-11-09,11,2,4,1,0,0,41.2325325012207
2021-11-10,11,2,4,1,0,0,40.238765716552734
2021-11-11,11,2,4,1,0,0,41.27535629272461
2021-11-12,11,2,4,1,0,0,40.906986236572266
2021-11-15,11,2,4,1,0,0,41.48096084594727
2021-11-16,11,2,4,1,0,0,40.94125747680664
2021-11-17,11,2,4,1,0,0,40.85558319091797
2021-11-18,11,2,4,1,0,0,40.41010284423828
2021-11-19,11,2,4,1,0,0,39.65621948242188
2021-11-22,11,2,4,1,0,0,39.27070617675781
2021-11-23,11,2,4,1,0,0,39.37350845336914
2021-11-24,11,2,4,1,0,0,38.7224235534668
2021-11-26,11,2,4,1,0,0,36.34939193725586
2021-11-29,11,2,4,1,0,0,37.42881393432617
2021-11-30,11,2,4,1,0,0,38.45685195922852
2021-12-01,12,2,4,1,0,0,38.30264663696289
2021-12-02,12,2,4,1,0,0,39.1507682800293
2021-12-03,12,2,4,1,0,0,39.20216751098633
2021-12-06,12,2,4,1,0,0,39.613380432128906
2021-12-07,12,2,4,1,0,0,40.21306610107422
2021-12-08,12,2,4,1,0,0,40.43581008911133
2021-12-09,12,2,4,1,0,0,39.41633987426758
2021-12-10,12,2,4,1,0,0,38.93659591674805
2021-12-13,12,2,4,1,0,0,38.35503768920898
2021-12-14,12,2,4,1,0,0,38.58870315551758
2021-12-15,12,2,4,1,0,0,39.06467819213867
2021-12-16,12,2,4,1,0,0,39.52334213256836
2021-12-17,12,2,4,1,0,0,39.34160614013672
2021-12-20,12,2,4,1,0,0,39.07332992553711
2021-12-21,12,2,4,1,0,0,39.48872375488281
2021-12-22,12,2,4,1,0,0,40.16374969482422
2021-12-23,12,2,4,1,0,0,40.33683013916016
2021-12-27,12,2,4,1,0,0,40.786842346191406
2021-12-28,12,2,4,1,0,0,39.95604705810547
2021-12-29,12,2,4,1,0,0,40.05989837646485
2021-12-30,12,2,4,1,0,0,40.6743392944336
2021-12-31,12,2,4,1,0,0,40.15509796142578
2022-01-03,1,1,1,1,0,0,40.74357223510742
2022-01-04,1,1,1,1,0,0,40.53587341308594
2022-01-05,1,1,1,1,0,0,40.553184509277344
2022-01-06,1,1,1,1,0,0,40.830116271972656
2022-01-07,1,1,1,1,0,0,40.94261932373047
2022-01-10,1,1,1,1,0,0,41.306095123291016
2022-01-11,1,1,1,1,0,0,42.36189651489258
2022-01-12,1,1,1,1,0,0,44.00616836547852
2022-01-13,1,1,1,1,0,0,42.61286163330078
2022-01-14,1,1,1,1,0,0,42.87248992919922
2022-01-18,1,1,1,1,0,0,41.67821502685547
2022-01-19,1,1,1,1,0,0,42.88980102539063
2022-01-20,1,1,1,1,0,0,43.166725158691406
2022-01-21,1,1,1,1,0,0,43.26192474365234
2022-01-24,1,1,1,1,0,0,42.0763053894043
2022-01-25,1,1,1,1,0,0,42.22343063354492
2022-01-26,1,1,1,1,0,0,41.6003303527832
2022-01-27,1,1,1,1,0,0,41.48782730102539
2022-01-28,1,1,1,1,0,0,41.7647590637207
2022-01-31,1,1,1,1,0,0,43.90232467651367
2022-02-01,2,1,1,1,0,0,43.910980224609375
2022-02-02,2,1,1,1,0,0,43.331153869628906
2022-02-03,2,1,1,1,0,0,43.49558639526367
2022-02-04,2,1,1,1,0,0,43.192684173583984
2022-02-07,2,1,1,1,0,0,43.08884048461914
2022-02-08,2,1,1,1,0,0,44.3004150390625
2022-02-09,2,1,1,1,0,0,44.66389083862305
2022-02-10,2,1,1,1,0,0,44.36099243164063
2022-02-11,2,1,1,1,0,0,44.29176330566406
2022-02-14,2,1,1,1,0,0,44.74178314208984
2022-02-15,2,1,1,1,0,0,45.01005172729492
2022-02-16,2,1,1,1,0,0,46.204322814941406
2022-02-17,2,1,1,1,0,0,45.68507766723633
2022-02-18,2,1,1,1,0,0,45.23506164550781
2022-02-22,2,1,1,1,0,0,44.5427360534668
2022-02-23,2,1,1,1,0,0,44.75908279418945
2022-02-24,2,1,1,1,0,0,44.43887710571289
2022-02-25,2,1,1,1,0,1,45.16582489013672
2022-02-28,2,1,1,1,0,1,45.57257080078125
2022-03-01,3,1,1,1,0,1,45.633148193359375
2022-03-02,3,1,1,1,0,1,46.4985580444336
2022-03-03,3,1,1,1,0,1,46.68894958496094
2022-03-04,3,1,1,1,0,1,45.079288482666016
2022-03-07,3,1,1,1,0,1,43.6513557434082
2022-03-08,3,1,1,1,0,1,43.87636566162109
2022-03-09,3,1,1,1,0,1,45.20909881591797
2022-03-10,3,1,1,1,0,1,45.78892517089844
2022-03-11,3,1,1,1,0,1,45.33891296386719
2022-03-14,3,1,1,1,0,1,44.02348327636719
2022-03-15,3,1,1,1,0,1,44.45619201660156
2022-03-16,3,1,1,1,0,1,47.87456893920898
2022-03-17,3,1,1,1,0,1,47.32070159912109
2022-03-18,3,1,1,1,0,1,47.26877975463867
2022-03-21,3,1,1,1,0,1,47.18223571777344
2022-03-22,3,1,1,1,0,1,47.64955520629883
2022-03-23,3,1,1,1,0,1,47.5889778137207
2022-03-24,3,1,1,1,0,1,48.36784362792969
2022-03-25,3,1,1,1,0,1,47.83995056152344
2022-03-28,3,1,1,1,0,1,47.640899658203125
2022-03-29,3,1,1,1,0,1,48.26399993896485
2022-03-30,3,1,1,1,0,1,48.67939758300781
2022-03-31,3,1,1,1,0,1,48.05630111694336
2022-04-01,4,1,2,1,0,1,48.87844467163086
2022-04-04,4,1,2,1,0,1,48.60151290893555
2022-04-05,4,1,2,1,0,1,47.29474258422852
2022-04-06,4,1,2,1,0,1,47.30339431762695
2022-04-07,4,1,2,1,0,1,47.06972885131836
2022-04-08,4,1,2,1,0,1,47.51109313964844
2022-04-11,4,1,2,1,0,1,47.47647476196289
2022-04-12,4,1,2,1,0,1,47.06108093261719
2022-04-13,4,1,2,1,0,1,46.55048751831055
2022-04-14,4,1,2,1,0,1,45.59852981567383
2022-04-18,4,1,2,1,0,1,45.71104049682617
2022-04-19,4,1,2,1,0,1,44.92351150512695
2022-04-20,4,1,2,1,0,1,44.43022537231445
2022-04-21,4,1,2,1,0,1,43.03691864013672
2022-04-22,4,1,2,1,0,1,42.18016052246094
2022-04-25,4,1,2,1,0,1,41.470516204833984
2022-04-26,4,1,2,1,0,1,40.76953887939453
2022-04-27,4,1,2,1,0,1,41.055118560791016
2022-04-28,4,1,2,1,0,1,41.36666870117188
2022-04-29,4,1,2,1,0,1,41.48782730102539
2022-05-02,5,1,2,1,0,1,40.527225494384766
2022-05-03,5,1,2,1,0,1,41.38397979736328
2022-05-04,5,1,2,1,0,1,42.3272819519043
2022-05-05,5,1,2,1,0,1,39.7829704284668
2022-05-06,5,1,2,1,0,1,38.79640197753906
2022-05-09,5,1,2,1,0,1,37.53289794921875
2022-05-10,5,1,2,1,0,1,37.97426223754883
2022-05-11,5,1,2,1,0,1,38.07810974121094
2022-05-12,5,1,2,1,0,1,38.207916259765625
2022-05-13,5,1,2,1,0,1,39.27237319946289
2022-05-16,5,1,2,1,0,1,39.60988998413086
2022-05-17,5,1,2,1,0,1,40.22432327270508
2022-05-18,5,1,2,1,0,1,38.9608268737793
2022-05-19,5,1,2,1,0,1,39.80027770996094
2022-05-20,5,1,2,1,0,1,39.49737548828125
2022-05-23,5,1,2,1,0,1,40.57914352416992
2022-05-24,5,1,2,1,0,1,40.20701599121094
2022-05-25,5,1,2,1,0,1,39.46276473999024
2022-05-26,5,1,2,1,0,1,40.63107299804688
2022-05-27,5,1,2,1,0,1,41.44456100463867
2022-05-31,5,1,2,1,0,1,41.859954833984375
2022-06-01,6,1,2,1,0,1,41.1762809753418
2022-06-02,6,1,2,1,0,1,42.08496475219727
2022-06-03,6,1,2,1,0,1,41.38397979736328
2022-06-06,6,1,2,1,0,1,41.262821197509766
2022-06-07,6,1,2,1,0,1,40.90800094604492
2022-06-08,6,1,2,1,0,1,41.020503997802734
2022-06-09,6,1,2,1,0,1,39.39213562011719
2022-06-10,6,1,2,1,0,1,38.62302780151367
2022-06-13,6,1,2,1,0,1,37.23511505126953
2022-06-14,6,1,2,1,0,1,37.02294921875
2022-06-15,6,1,2,1,0,1,38.70259094238281
2022-06-16,6,1,2,1,0,1,37.3411979675293
2022-06-17,6,1,2,1,0,1,37.3588752746582
2022-06-21,6,1,2,1,0,1,38.304786682128906
2022-06-22,6,1,2,1,0,1,37.75668716430664
2022-06-23,6,1,2,1,0,1,37.606407165527344
2022-06-24,6,1,2,1,0,1,39.10040283203125
2022-06-27,6,1,2,1,0,1,39.36560821533203
2022-06-28,6,1,2,1,0,1,38.19869995117188
2022-06-29,6,1,2,1,0,1,38.0572509765625
2022-06-30,6,1,2,1,0,1,37.56220245361328
2022-07-01,7,2,3,1,0,1,37.45612335205078
2022-07-05,7,2,3,1,0,1,37.075984954833984
2022-07-06,7,2,3,1,0,1,36.63397216796875
2022-07-07,7,2,3,1,0,1,37.93349456787109
2022-07-08,7,2,3,1,0,1,37.51800155639648
2022-07-11,7,2,3,1,0,1,36.53673553466797
2022-07-12,7,2,3,1,0,1,36.42181396484375
2022-07-13,7,2,3,1,0,1,36.02400207519531
2022-07-14,7,2,3,1,0,1,34.75984191894531
2022-07-15,7,2,3,1,0,1,35.325618743896484
2022-07-18,7,2,3,1,0,1,35.58198928833008
2022-07-19,7,2,3,1,0,1,36.147762298583984
2022-07-20,7,2,3,1,0,1,35.94443893432617
2022-07-21,7,2,3,1,0,1,36.73122024536133
2022-07-22,7,2,3,1,0,1,36.84614181518555
2022-07-25,7,2,3,1,0,1,36.81078338623047
2022-07-26,7,2,3,1,0,1,36.69585800170898
2022-07-27,7,2,3,1,0,1,37.54452133178711
2022-07-28,7,2,3,1,0,1,37.89813232421875
2022-07-29,7,2,3,1,0,1,37.52684020996094
2022-08-01,8,2,3,1,0,1,37.403079986572266
2022-08-02,8,2,3,1,0,1,36.23616790771485
2022-08-03,8,2,3,1,0,1,37.040626525878906
2022-08-04,8,2,3,1,0,1,37.26163482666016
2022-08-05,8,2,3,1,0,1,37.51800155639648
2022-08-08,8,2,3,1,0,1,38.463905334472656
2022-08-09,8,2,3,1,0,1,38.304786682128906
2022-08-10,8,2,3,1,0,1,39.49821472167969
2022-08-11,8,2,3,1,0,1,39.85182571411133
2022-08-12,8,2,3,1,0,1,40.62092971801758
2022-08-15,8,2,3,1,0,1,39.701541900634766
2022-08-16,8,2,3,1,0,1,40.1877555847168
2022-08-17,8,2,3,1,0,1,39.16228485107422
2022-08-18,8,2,3,1,0,1,38.41970443725586
2022-08-19,8,2,3,1,0,1,37.075984954833984
2022-08-22,8,2,3,1,0,1,37.040626525878906
2022-08-23,8,2,3,1,0,1,37.26163482666016
2022-08-24,8,2,3,1,0,1,37.28815460205078
2022-08-25,8,2,3,1,0,1,38.56114959716797
2022-08-26,8,2,3,1,0,1,37.659446716308594
2022-08-29,8,2,3,1,0,1,37.56220245361328
2022-08-30,8,2,3,1,0,1,36.37760925292969
2022-08-31,8,2,3,1,0,1,35.21953582763672
2022-09-01,9,2,3,1,0,1,35.078094482421875
2022-09-02,9,2,3,1,0,1,35.025047302246094
2022-09-06,9,2,3,1,0,1,35.36097717285156
2022-09-07,9,2,3,1,0,1,35.43170166015625
2022-09-08,9,2,3,1,0,1,35.078094482421875
2022-09-09,9,2,3,1,0,1,36.24501037597656
2022-09-12,9,2,3,1,0,1,37.05830764770508
2022-09-13,9,2,3,1,0,1,35.1664924621582
2022-09-14,9,2,3,1,0,1,35.33446502685547
2022-09-15,9,2,3,1,0,1,34.89244842529297
2022-09-16,9,2,3,1,0,1,34.10567092895508
2022-09-19,9,2,3,1,0,1,34.16754913330078
2022-09-20,9,2,3,1,0,1,34.07030487060547
2022-09-21,9,2,3,1,0,1,33.760894775390625
2022-09-22,9,2,3,1,0,1,33.83161926269531
2022-09-23,9,2,3,1,0,1,32.346458435058594
2022-09-26,9,2,3,1,0,1,31.877927780151367
2022-09-27,9,2,3,1,0,1,32.31993865966797
2022-09-28,9,2,3,1,0,1,33.06251907348633
2022-09-29,9,2,3,1,0,1,32.240379333496094
2022-09-30,9,2,3,1,0,1,31.860248565673828
2022-10-03,10,2,4,1,0,1,32.77078628540039
2022-10-04,10,2,4,1,0,1,34.30899429321289
2022-10-05,10,2,4,1,0,1,33.72553634643555
2022-10-06,10,2,4,1,0,1,33.50453186035156
2022-10-07,10,2,4,1,0,1,33.09788131713867
2022-10-10,10,2,4,1,0,1,32.99179458618164
2022-10-11,10,2,4,1,0,1,32.73543167114258
2022-10-12,10,2,4,1,0,1,32.426021575927734
2022-10-13,10,2,4,1,0,1,32.806148529052734
2022-10-14,10,2,4,1,0,1,31.798364639282227
2022-10-17,10,2,4,1,0,1,33.575252532958984
2022-10-18,10,2,4,1,0,1,33.3984489440918
2022-10-19,10,2,4,1,0,1,32.89455032348633
2022-10-20,10,2,4,1,0,1,32.549781799316406
2022-10-21,10,2,4,1,0,1,33.59293365478516
2022-10-24,10,2,4,1,0,1,32.10776901245117
2022-10-25,10,2,4,1,0,1,32.87687301635742
2022-10-26,10,2,4,1,0,1,34.29130935668945
2022-10-27,10,2,4,1,0,1,34.220584869384766
2022-10-28,10,2,4,1,0,1,34.034942626953125
2022-10-31,10,2,4,1,0,1,33.5840950012207
2022-11-01,11,2,4,1,0,1,33.928863525390625
2022-11-02,11,2,4,1,0,1,33.681331634521484
2022-11-03,11,2,4,1,0,1,33.19512176513672
2022-11-04,11,2,4,1,0,1,36.006317138671875
2022-11-07,11,2,4,1,0,1,36.23616790771485
2022-11-08,11,2,4,1,0,1,36.563255310058594
2022-11-09,11,2,4,1,0,1,36.006317138671875
2022-11-10,11,2,4,1,0,1,38.24290084838867
2022-11-11,11,2,4,1,0,1,38.76447296142578
2022-11-14,11,2,4,1,0,1,38.26942443847656
2022-11-15,11,2,4,1,0,1,38.304786682128906
2022-11-16,11,2,4,1,0,1,38.29594039916992
2022-11-17,11,2,4,1,0,1,38.48158645629883
2022-11-18,11,2,4,1,0,1,38.41087341308594
2022-11-21,11,2,4,1,0,1,38.030738830566406
2022-11-22,11,2,4,1,0,1,38.54346466064453
2022-11-23,11,2,4,1,0,1,39.55126190185547
2022-11-25,11,2,4,1,0,1,39.08272552490234
2022-11-28,11,2,4,1,0,1,38.70259094238281
2022-11-29,11,2,4,1,0,1,39.02968215942383
2022-11-30,11,2,4,1,0,1,39.29489135742188
2022-12-01,12,2,4,1,0,1,37.45612335205078
2022-12-02,12,2,4,1,0,1,38.0395736694336
2022-12-05,12,2,4,1,0,1,38.0395736694336
2022-12-06,12,2,4,1,0,1,38.41087341308594
2022-12-07,12,2,4,1,0,1,38.85288238525391
2022-12-08,12,2,4,1,0,1,38.81752014160156
2022-12-09,12,2,4,1,0,1,38.119136810302734
2022-12-12,12,2,4,1,0,1,37.83625030517578
2022-12-13,12,2,4,1,0,1,38.62363052368164
2022-12-14,12,2,4,1,0,1,38.71340560913086
2022-12-15,12,2,4,1,0,1,36.8280143737793
2022-12-16,12,2,4,1,0,1,36.73822784423828
2022-12-19,12,2,4,1,0,1,37.91436004638672
2022-12-20,12,2,4,1,0,1,37.81560134887695
2022-12-21,12,2,4,1,0,1,38.758296966552734
2022-12-22,12,2,4,1,0,1,38.30938720703125
2022-12-23,12,2,4,1,0,1,38.91093063354492
2022-12-27,12,2,4,1,0,1,39.35085678100586
2022-12-28,12,2,4,1,0,1,38.44406127929688
2022-12-29,12,2,4,1,0,1,39.17128753662109
2022-12-30,12,2,4,1,0,1,38.07596206665039
2023-01-03,1,1,1,1,0,1,39.270050048828125
2023-01-04,1,1,1,1,0,1,40.73347091674805
2023-01-05,1,1,1,1,0,1,39.63814926147461
2023-01-06,1,1,1,1,0,1,40.58084487915039
2023-01-09,1,1,1,1,0,1,41.06565856933594
2023-01-10,1,1,1,1,0,1,41.20930862426758
2023-01-11,1,1,1,1,0,1,41.59536743164063
2023-01-12,1,1,1,1,0,1,42.50214767456055
2023-01-13,1,1,1,1,0,1,42.79842376708984
2023-01-17,1,1,1,1,0,1,41.146461486816406
2023-01-18,1,1,1,1,0,1,41.03872299194336
2023-01-19,1,1,1,1,0,1,40.87711715698242
2023-01-20,1,1,1,1,0,1,41.45171356201172
2023-01-23,1,1,1,1,0,1,41.48762893676758
2023-01-24,1,1,1,1,0,1,41.56843185424805
2023-01-25,1,1,1,1,0,1,41.604339599609375
2023-01-26,1,1,1,1,0,1,41.74799346923828
2023-01-27,1,1,1,1,0,1,41.38887023925781
2023-01-30,1,1,1,1,0,1,40.50004577636719
2023-01-31,1,1,1,1,0,1,40.55390930175781
2023-02-01,2,1,1,1,0,1,41.58638381958008
2023-02-02,2,1,1,1,0,1,41.80186080932617
2023-02-03,2,1,1,1,0,1,40.53595352172852
2023-02-06,2,1,1,1,0,1,39.871578216552734
2023-02-07,2,1,1,1,0,1,40.06909942626953
2023-02-08,2,1,1,1,0,1,39.60223388671875
2023-02-09,2,1,1,1,0,1,39.30595779418945
2023-02-10,2,1,1,1,0,1,38.74931335449219
2023-02-13,2,1,1,1,0,1,39.29698181152344
2023-02-14,2,1,1,1,0,1,39.3957405090332
2023-02-15,2,1,1,1,0,1,38.86603546142578
2023-02-16,2,1,1,1,0,1,38.59669494628906
2023-02-17,2,1,1,1,0,1,38.35428237915039
2023-02-21,2,1,1,1,0,1,37.31282806396485
2023-02-22,2,1,1,1,0,1,37.12428665161133
2023-02-23,2,1,1,1,0,1,37.59114456176758
2023-02-24,2,1,1,1,0,1,36.55867385864258
2023-02-27,2,1,1,1,0,1,36.72027587890625
2023-02-28,2,1,1,1,0,1,36.7921028137207
2023-03-01,3,1,1,1,0,1,37.95027160644531
2023-03-02,3,1,1,1,0,1,37.54626083374024
2023-03-03,3,1,1,1,0,1,37.86946868896485
2023-03-06,3,1,1,1,0,1,37.61808395385742
2023-03-07,3,1,1,1,0,1,36.50480651855469
2023-03-08,3,1,1,1,0,1,36.3521728515625
2023-03-09,3,1,1,1,0,1,35.89429473876953
2023-03-10,3,1,1,1,0,1,36.406044006347656
2023-03-13,3,1,1,1,0,1,36.28932571411133
2023-03-14,3,1,1,1,0,1,36.23546600341797
2023-03-15,3,1,1,1,0,1,35.05933380126953
2023-03-16,3,1,1,1,0,1,35.355613708496094
2023-03-17,3,1,1,1,0,1,35.185028076171875
2023-03-20,3,1,1,1,0,1,35.14911651611328
2023-03-21,3,1,1,1,0,1,35.274810791015625
2023-03-22,3,1,1,1,0,1,36.09181213378906
2023-03-23,3,1,1,1,0,1,36.73822784423828
2023-03-24,3,1,1,1,0,1,36.76516342163086
2023-03-27,3,1,1,1,0,1,36.63947296142578
2023-03-28,3,1,1,1,0,1,37.70786666870117
2023-03-29,3,1,1,1,0,1,37.56421661376953
2023-03-30,3,1,1,1,0,1,38.33633041381836
2023-03-31,3,1,1,1,0,1,37.9053840637207
2023-04-03,4,1,2,1,0,1,38.36326217651367
2023-04-04,4,1,2,1,0,1,38.901947021484375
2023-04-05,4,1,2,1,0,1,38.17472076416016
2023-04-06,4,1,2,1,0,1,38.13881301879883
2023-04-10,4,1,2,1,0,1,37.609107971191406
2023-04-11,4,1,2,1,0,1,37.91436004638672
2023-04-12,4,1,2,1,0,1,37.64501953125
2023-04-13,4,1,2,1,0,1,39.18924331665039
2023-04-14,4,1,2,1,0,1,38.91093063354492
2023-04-17,4,1,2,1,0,1,38.45304107666016
2023-04-18,4,1,2,1,0,1,38.91093063354492
2023-04-19,4,1,2,1,0,1,38.68647384643555
2023-04-20,4,1,2,1,0,1,38.94683456420898
2023-04-21,4,1,2,1,0,1,38.65953826904297
2023-04-24,4,1,2,1,0,1,38.39019393920898
2023-04-25,4,1,2,1,0,1,37.7258186340332
2023-04-26,4,1,2,1,0,1,37.92333984375
2023-04-27,4,1,2,1,0,1,38.51588821411133
2023-04-28,4,1,2,1,0,1,38.5607795715332
2023-05-01,5,1,2,1,0,1,38.300418853759766
2023-05-02,5,1,2,1,0,1,37.91436004638672
2023-05-03,5,1,2,1,0,1,38.07596206665039
2023-05-04,5,1,2,1,0,1,37.67195129394531
2023-05-05,5,1,2,1,0,1,38.07596206665039
2023-05-08,5,1,2,1,0,1,38.10289764404297
2023-05-09,5,1,2,1,0,1,37.02553176879883
2023-05-10,5,1,2,1,0,1,36.60356140136719
2023-05-11,5,1,2,1,0,1,35.12218475341797
2023-05-12,5,1,2,1,0,1,35.185028076171875
2023-05-15,5,1,2,1,0,1,36.04692077636719
2023-05-16,5,1,2,1,0,1,35.571083068847656
2023-05-17,5,1,2,1,0,1,35.481300354003906
2023-05-18,5,1,2,1,0,1,34.807945251464844
2023-05-19,5,1,2,1,0,1,34.75407791137695
2023-05-22,5,1,2,1,0,1,35.194000244140625
2023-05-23,5,1,2,1,0,1,34.66429901123047
2023-05-24,5,1,2,1,0,1,34.52064895629883
2023-05-25,5,1,2,1,0,1,33.407371520996094
2023-05-26,5,1,2,1,0,1,33.67671203613281
2023-05-30,5,1,2,1,0,1,33.04825210571289
2023-05-31,5,1,2,1,0,1,33.25474548339844
2023-06-01,6,1,2,1,0,1,34.18846893310547
2023-06-02,6,1,2,1,0,1,34.84386444091797
2023-06-05,6,1,2,1,0,1,35.12218475341797
2023-06-06,6,1,2,1,0,1,35.373565673828125
2023-06-07,6,1,2,1,0,1,35.840415954589844
2023-06-08,6,1,2,1,0,1,36.4525260925293
2023-06-09,6,1,2,1,0,1,37.037227630615234
2023-06-12,6,1,2,1,0,1,37.01895904541016
2023-06-13,6,1,2,1,0,1,37.48488998413086
2023-06-14,6,1,2,1,0,1,38.29798889160156
2023-06-15,6,1,2,1,0,1,38.69083786010742
2023-06-16,6,1,2,1,0,1,38.5994758605957
2023-06-20,6,1,2,1,0,1,37.64933776855469
2023-06-21,6,1,2,1,0,1,37.07377243041992
2023-06-22,6,1,2,1,0,1,36.60783767700195
2023-06-23,6,1,2,1,0,1,35.73078536987305
2023-06-26,6,1,2,1,0,1,35.61201477050781
2023-06-27,6,1,2,1,0,1,36.141902923583984
2023-06-28,6,1,2,1,0,1,36.141902923583984
2023-06-29,6,1,2,1,0,1,35.86782455444336
2023-06-30,6,1,2,1,0,1,36.342891693115234
2023-07-03,7,2,3,1,0,1,36.44338607788086
2023-07-05,7,2,3,1,0,1,36.16017532348633
2023-07-06,7,2,3,1,0,1,34.74409866333008
2023-07-07,7,2,3,1,0,1,35.602882385253906
2023-07-10,7,2,3,1,0,1,35.575469970703125
2023-07-11,7,2,3,1,0,1,36.4525260925293
2023-07-12,7,2,3,1,0,1,38.18836212158203
2023-07-13,7,2,3,1,0,1,39.19331741333008
2023-07-14,7,2,3,1,0,1,38.73651885986328
2023-07-17,7,2,3,1,0,1,39.001461029052734
2023-07-18,7,2,3,1,0,1,39.26640319824219
2023-07-19,7,2,3,1,0,1,39.18417739868164
2023-07-20,7,2,3,1,0,1,39.04713821411133
2023-07-21,7,2,3,1,0,1,38.81874465942383
2023-07-24,7,2,3,1,0,1,39.54048156738281
2023-07-25,7,2,3,1,0,1,40.18914413452149
2023-07-26,7,2,3,1,0,1,40.34445190429688
2023-07-27,7,2,3,1,0,1,39.80542755126953
2023-07-28,7,2,3,1,0,1,41.10273361206055
2023-07-31,7,2,3,1,0,1,40.74643325805664
2023-08-01,8,2,3,1,0,1,39.403446197509766
2023-08-02,8,2,3,1,0,1,37.92341613769531
2023-08-03,8,2,3,1,0,1,37.41180038452149
2023-08-04,8,2,3,1,0,1,37.88687896728516
